"","orders_key","loc_key","date","pizza_key","dough_key","cheese_key","topping_key","quantity","profit","pizza_size","pizza_size_value","street","city_key","city","country","year","month"
"216",529,20,2021-06-10,45,65,75,85,1,55,"Xxlarge","24 inch","1075 Benson Street",35,"Washington","USA","2021","06"
"217",764,2,2020-06-25,41,66,76,86,4,87,"small","8 inch","4704 Garafraxa-St",28,"Ottawa","Canada","2020","06"
"218",269,11,2017-08-11,42,67,77,87,5,115,"medium","12 inch","2067 shinn street",24,"Montreal","Canada","2017","08"
"219",269,11,2017-08-11,42,67,77,87,5,115,"medium","12 inch","4869 Bellwood Acres-Rd",37,"California","USA","2017","08"
"220",1102,6,2021-03-05,43,68,78,88,2,41,"large","16 inch","3295 Old Spallumcheen Rd",29,"New York","USA","2021","03"
"221",1102,6,2021-03-05,43,68,78,88,2,41,"large","16 inch","3295 Old Spallumcheen Rd",29,"San Francisco","USA","2021","03"
"222",1959,12,2019-04-13,44,69,79,89,4,119,"xlarge","20 inch","1885 chenoweth drive",25,"Vancouver","Canada","2019","04"
"223",1959,12,2019-04-13,44,69,79,89,4,119,"xlarge","20 inch","1806 Galts Ave",33,"Boston","USA","2019","04"
"224",912,10,2018-10-17,45,70,80,90,5,102,"Xxlarge","24 inch","392 Haxforth Drive",32,"Quebec City","Canada","2018","10"
"225",1166,11,2020-08-06,41,61,71,81,2,33,"small","8 inch","2067 shinn street",24,"Montreal","Canada","2020","08"
"226",1166,11,2020-08-06,41,61,71,81,2,33,"small","8 inch","4869 Bellwood Acres-Rd",37,"California","USA","2020","08"
"227",508,19,2018-09-08,42,62,72,82,2,59,"medium","12 inch","3375 elm drive",30,"Toronto","Canada","2018","09"
"228",469,12,2020-12-27,43,63,73,83,1,89,"large","16 inch","1885 chenoweth drive",25,"Vancouver","Canada","2020","12"
"229",469,12,2020-12-27,43,63,73,83,1,89,"large","16 inch","1806 Galts Ave",33,"Boston","USA","2020","12"
"230",518,8,2017-12-24,44,64,74,84,2,37,"xlarge","20 inch","539 reppert coal road",29,"New York","USA","2017","12"
"231",518,8,2017-12-24,44,64,74,84,2,37,"xlarge","20 inch","539 reppert coal road",29,"San Francisco","USA","2017","12"
"232",1766,20,2021-01-13,45,65,75,85,3,72,"Xxlarge","24 inch","1075 Benson Street",35,"Washington","USA","2021","01"
"233",1142,2,2018-04-10,41,66,76,86,1,51,"small","8 inch","4704 Garafraxa-St",28,"Ottawa","Canada","2018","04"
"234",1471,11,2018-03-30,42,67,77,87,5,32,"medium","12 inch","2067 shinn street",24,"Montreal","Canada","2018","03"
"235",1471,11,2018-03-30,42,67,77,87,5,32,"medium","12 inch","4869 Bellwood Acres-Rd",37,"California","USA","2018","03"
"236",1789,6,2017-07-02,43,68,78,88,3,86,"large","16 inch","3295 Old Spallumcheen Rd",29,"New York","USA","2017","07"
"237",1789,6,2017-07-02,43,68,78,88,3,86,"large","16 inch","3295 Old Spallumcheen Rd",29,"San Francisco","USA","2017","07"
"238",148,12,2019-09-10,44,69,79,89,1,73,"xlarge","20 inch","1885 chenoweth drive",25,"Vancouver","Canada","2019","09"
"239",148,12,2019-09-10,44,69,79,89,1,73,"xlarge","20 inch","1806 Galts Ave",33,"Boston","USA","2019","09"
"240",1617,10,2018-01-13,45,70,80,90,4,75,"Xxlarge","24 inch","392 Haxforth Drive",32,"Quebec City","Canada","2018","01"
"241",306,11,2019-02-16,41,61,71,81,3,26,"small","8 inch","2067 shinn street",24,"Montreal","Canada","2019","02"
"242",306,11,2019-02-16,41,61,71,81,3,26,"small","8 inch","4869 Bellwood Acres-Rd",37,"California","USA","2019","02"
"243",1318,19,2017-05-19,42,62,72,82,3,113,"medium","12 inch","3375 elm drive",30,"Toronto","Canada","2017","05"
"244",1736,12,2018-05-31,43,63,73,83,2,93,"large","16 inch","1885 chenoweth drive",25,"Vancouver","Canada","2018","05"
"245",1736,12,2018-05-31,43,63,73,83,2,93,"large","16 inch","1806 Galts Ave",33,"Boston","USA","2018","05"
"246",1267,8,2017-11-22,44,64,74,84,4,92,"xlarge","20 inch","539 reppert coal road",29,"New York","USA","2017","11"
"247",1267,8,2017-11-22,44,64,74,84,4,92,"xlarge","20 inch","539 reppert coal road",29,"San Francisco","USA","2017","11"
"248",122,20,2019-04-20,45,65,75,85,1,46,"Xxlarge","24 inch","1075 Benson Street",35,"Washington","USA","2019","04"
"249",1778,2,2019-05-25,41,66,76,86,2,60,"small","8 inch","4704 Garafraxa-St",28,"Ottawa","Canada","2019","05"
"250",131,11,2018-12-01,42,67,77,87,2,45,"medium","12 inch","2067 shinn street",24,"Montreal","Canada","2018","12"
"251",131,11,2018-12-01,42,67,77,87,2,45,"medium","12 inch","4869 Bellwood Acres-Rd",37,"California","USA","2018","12"
"252",1972,6,2020-07-19,43,68,78,88,1,92,"large","16 inch","3295 Old Spallumcheen Rd",29,"New York","USA","2020","07"
"253",1972,6,2020-07-19,43,68,78,88,1,92,"large","16 inch","3295 Old Spallumcheen Rd",29,"San Francisco","USA","2020","07"
"254",1589,12,2017-02-04,44,69,79,89,5,111,"xlarge","20 inch","1885 chenoweth drive",25,"Vancouver","Canada","2017","02"
"255",1589,12,2017-02-04,44,69,79,89,5,111,"xlarge","20 inch","1806 Galts Ave",33,"Boston","USA","2017","02"
"256",303,10,2021-03-15,45,70,80,90,2,39,"Xxlarge","24 inch","392 Haxforth Drive",32,"Quebec City","Canada","2021","03"
"257",596,11,2017-08-30,41,61,71,81,3,31,"small","8 inch","2067 shinn street",24,"Montreal","Canada","2017","08"
"258",596,11,2017-08-30,41,61,71,81,3,31,"small","8 inch","4869 Bellwood Acres-Rd",37,"California","USA","2017","08"
"259",456,19,2018-06-09,42,62,72,82,5,116,"medium","12 inch","3375 elm drive",30,"Toronto","Canada","2018","06"
"260",587,12,2020-04-17,43,63,73,83,5,47,"large","16 inch","1885 chenoweth drive",25,"Vancouver","Canada","2020","04"
"261",587,12,2020-04-17,43,63,73,83,5,47,"large","16 inch","1806 Galts Ave",33,"Boston","USA","2020","04"
"262",756,8,2020-09-01,44,64,74,84,1,110,"xlarge","20 inch","539 reppert coal road",29,"New York","USA","2020","09"
"263",756,8,2020-09-01,44,64,74,84,1,110,"xlarge","20 inch","539 reppert coal road",29,"San Francisco","USA","2020","09"
"264",1057,20,2018-06-27,45,65,75,85,2,40,"Xxlarge","24 inch","1075 Benson Street",35,"Washington","USA","2018","06"
"265",1487,2,2018-04-25,41,66,76,86,2,85,"small","8 inch","4704 Garafraxa-St",28,"Ottawa","Canada","2018","04"
"266",660,11,2018-09-23,42,67,77,87,5,94,"medium","12 inch","2067 shinn street",24,"Montreal","Canada","2018","09"
"267",660,11,2018-09-23,42,67,77,87,5,94,"medium","12 inch","4869 Bellwood Acres-Rd",37,"California","USA","2018","09"
"268",1157,6,2020-01-06,43,68,78,88,2,24,"large","16 inch","3295 Old Spallumcheen Rd",29,"New York","USA","2020","01"
"269",1157,6,2020-01-06,43,68,78,88,2,24,"large","16 inch","3295 Old Spallumcheen Rd",29,"San Francisco","USA","2020","01"
"270",992,12,2020-06-01,44,69,79,89,5,88,"xlarge","20 inch","1885 chenoweth drive",25,"Vancouver","Canada","2020","06"
"271",992,12,2020-06-01,44,69,79,89,5,88,"xlarge","20 inch","1806 Galts Ave",33,"Boston","USA","2020","06"
"272",600,10,2019-04-03,45,70,80,90,5,99,"Xxlarge","24 inch","392 Haxforth Drive",32,"Quebec City","Canada","2019","04"
"273",646,11,2021-08-15,41,61,71,81,1,48,"small","8 inch","2067 shinn street",24,"Montreal","Canada","2021","08"
"274",646,11,2021-08-15,41,61,71,81,1,48,"small","8 inch","4869 Bellwood Acres-Rd",37,"California","USA","2021","08"
"275",1257,19,2020-02-13,42,62,72,82,3,27,"medium","12 inch","3375 elm drive",30,"Toronto","Canada","2020","02"
"276",334,12,2021-08-28,43,63,73,83,1,108,"large","16 inch","1885 chenoweth drive",25,"Vancouver","Canada","2021","08"
"277",334,12,2021-08-28,43,63,73,83,1,108,"large","16 inch","1806 Galts Ave",33,"Boston","USA","2021","08"
"278",274,8,2017-12-10,44,64,74,84,1,63,"xlarge","20 inch","539 reppert coal road",29,"New York","USA","2017","12"
"279",274,8,2017-12-10,44,64,74,84,1,63,"xlarge","20 inch","539 reppert coal road",29,"San Francisco","USA","2017","12"
"280",411,20,2018-01-17,45,65,75,85,4,69,"Xxlarge","24 inch","1075 Benson Street",35,"Washington","USA","2018","01"
"281",1630,2,2020-01-18,41,66,76,86,5,76,"small","8 inch","4704 Garafraxa-St",28,"Ottawa","Canada","2020","01"
"282",1302,11,2018-01-09,42,67,77,87,1,82,"medium","12 inch","2067 shinn street",24,"Montreal","Canada","2018","01"
"283",1302,11,2018-01-09,42,67,77,87,1,82,"medium","12 inch","4869 Bellwood Acres-Rd",37,"California","USA","2018","01"
"284",777,6,2018-12-10,43,68,78,88,4,35,"large","16 inch","3295 Old Spallumcheen Rd",29,"New York","USA","2018","12"
"285",777,6,2018-12-10,43,68,78,88,4,35,"large","16 inch","3295 Old Spallumcheen Rd",29,"San Francisco","USA","2018","12"
"286",275,12,2019-11-30,44,69,79,89,5,96,"xlarge","20 inch","1885 chenoweth drive",25,"Vancouver","Canada","2019","11"
"287",275,12,2019-11-30,44,69,79,89,5,96,"xlarge","20 inch","1806 Galts Ave",33,"Boston","USA","2019","11"
"288",1542,10,2020-07-02,45,70,80,90,1,34,"Xxlarge","24 inch","392 Haxforth Drive",32,"Quebec City","Canada","2020","07"
"289",944,11,2017-07-13,41,61,71,81,4,81,"small","8 inch","2067 shinn street",24,"Montreal","Canada","2017","07"
"290",944,11,2017-07-13,41,61,71,81,4,81,"small","8 inch","4869 Bellwood Acres-Rd",37,"California","USA","2017","07"
"291",611,19,2018-01-31,42,62,72,82,3,112,"medium","12 inch","3375 elm drive",30,"Toronto","Canada","2018","01"
"292",633,12,2021-08-27,43,63,73,83,4,109,"large","16 inch","1885 chenoweth drive",25,"Vancouver","Canada","2021","08"
"293",633,12,2021-08-27,43,63,73,83,4,109,"large","16 inch","1806 Galts Ave",33,"Boston","USA","2021","08"
"294",1226,8,2020-01-14,44,64,74,84,5,120,"xlarge","20 inch","539 reppert coal road",29,"New York","USA","2020","01"
"295",1226,8,2020-01-14,44,64,74,84,5,120,"xlarge","20 inch","539 reppert coal road",29,"San Francisco","USA","2020","01"
"296",1016,20,2018-12-30,45,65,75,85,4,26,"Xxlarge","24 inch","1075 Benson Street",35,"Washington","USA","2018","12"
"297",1815,2,2020-12-02,41,66,76,86,2,85,"small","8 inch","4704 Garafraxa-St",28,"Ottawa","Canada","2020","12"
"298",850,11,2018-08-09,42,67,77,87,1,87,"medium","12 inch","2067 shinn street",24,"Montreal","Canada","2018","08"
"299",850,11,2018-08-09,42,67,77,87,1,87,"medium","12 inch","4869 Bellwood Acres-Rd",37,"California","USA","2018","08"
"300",643,6,2018-04-04,43,68,78,88,5,36,"large","16 inch","3295 Old Spallumcheen Rd",29,"New York","USA","2018","04"
"301",643,6,2018-04-04,43,68,78,88,5,36,"large","16 inch","3295 Old Spallumcheen Rd",29,"San Francisco","USA","2018","04"
"302",1317,12,2017-03-23,44,69,79,89,4,66,"xlarge","20 inch","1885 chenoweth drive",25,"Vancouver","Canada","2017","03"
"303",1317,12,2017-03-23,44,69,79,89,4,66,"xlarge","20 inch","1806 Galts Ave",33,"Boston","USA","2017","03"
"304",1473,10,2017-02-12,45,70,80,90,4,26,"Xxlarge","24 inch","392 Haxforth Drive",32,"Quebec City","Canada","2017","02"
"305",483,11,2018-10-01,41,61,71,81,2,85,"small","8 inch","2067 shinn street",24,"Montreal","Canada","2018","10"
"306",483,11,2018-10-01,41,61,71,81,2,85,"small","8 inch","4869 Bellwood Acres-Rd",37,"California","USA","2018","10"
"307",1223,19,2019-06-23,42,62,72,82,3,65,"medium","12 inch","3375 elm drive",30,"Toronto","Canada","2019","06"
"308",1248,12,2017-01-22,43,63,73,83,3,38,"large","16 inch","1885 chenoweth drive",25,"Vancouver","Canada","2017","01"
"309",1248,12,2017-01-22,43,63,73,83,3,38,"large","16 inch","1806 Galts Ave",33,"Boston","USA","2017","01"
"310",1761,8,2019-08-20,44,64,74,84,3,94,"xlarge","20 inch","539 reppert coal road",29,"New York","USA","2019","08"
"311",1761,8,2019-08-20,44,64,74,84,3,94,"xlarge","20 inch","539 reppert coal road",29,"San Francisco","USA","2019","08"
"312",1013,20,2021-01-23,45,65,75,85,3,117,"Xxlarge","24 inch","1075 Benson Street",35,"Washington","USA","2021","01"
"313",1163,2,2019-08-18,41,66,76,86,1,114,"small","8 inch","4704 Garafraxa-St",28,"Ottawa","Canada","2019","08"
"314",1622,11,2020-12-21,42,67,77,87,5,80,"medium","12 inch","2067 shinn street",24,"Montreal","Canada","2020","12"
"315",1622,11,2020-12-21,42,67,77,87,5,80,"medium","12 inch","4869 Bellwood Acres-Rd",37,"California","USA","2020","12"
"316",1071,6,2019-07-05,43,68,78,88,2,52,"large","16 inch","3295 Old Spallumcheen Rd",29,"New York","USA","2019","07"
"317",1071,6,2019-07-05,43,68,78,88,2,52,"large","16 inch","3295 Old Spallumcheen Rd",29,"San Francisco","USA","2019","07"
"318",157,12,2018-07-11,44,69,79,89,3,120,"xlarge","20 inch","1885 chenoweth drive",25,"Vancouver","Canada","2018","07"
"319",157,12,2018-07-11,44,69,79,89,3,120,"xlarge","20 inch","1806 Galts Ave",33,"Boston","USA","2018","07"
"320",571,10,2017-03-06,45,70,80,90,1,115,"Xxlarge","24 inch","392 Haxforth Drive",32,"Quebec City","Canada","2017","03"
"321",1516,11,2021-06-05,41,61,71,81,4,24,"small","8 inch","2067 shinn street",24,"Montreal","Canada","2021","06"
"322",1516,11,2021-06-05,41,61,71,81,4,24,"small","8 inch","4869 Bellwood Acres-Rd",37,"California","USA","2021","06"
"323",1503,19,2017-09-15,42,62,72,82,3,80,"medium","12 inch","3375 elm drive",30,"Toronto","Canada","2017","09"
"324",1327,12,2020-02-04,43,63,73,83,3,32,"large","16 inch","1885 chenoweth drive",25,"Vancouver","Canada","2020","02"
"325",1327,12,2020-02-04,43,63,73,83,3,32,"large","16 inch","1806 Galts Ave",33,"Boston","USA","2020","02"
"326",417,8,2021-09-05,44,64,74,84,5,47,"xlarge","20 inch","539 reppert coal road",29,"New York","USA","2021","09"
"327",417,8,2021-09-05,44,64,74,84,5,47,"xlarge","20 inch","539 reppert coal road",29,"San Francisco","USA","2021","09"
"328",1540,20,2018-06-19,45,65,75,85,3,105,"Xxlarge","24 inch","1075 Benson Street",35,"Washington","USA","2018","06"
"329",256,2,2017-02-01,41,66,76,86,5,42,"small","8 inch","4704 Garafraxa-St",28,"Ottawa","Canada","2017","02"
"330",174,11,2017-06-03,42,67,77,87,1,40,"medium","12 inch","2067 shinn street",24,"Montreal","Canada","2017","06"
"331",174,11,2017-06-03,42,67,77,87,1,40,"medium","12 inch","4869 Bellwood Acres-Rd",37,"California","USA","2017","06"
"332",590,6,2017-03-01,43,68,78,88,3,31,"large","16 inch","3295 Old Spallumcheen Rd",29,"New York","USA","2017","03"
"333",590,6,2017-03-01,43,68,78,88,3,31,"large","16 inch","3295 Old Spallumcheen Rd",29,"San Francisco","USA","2017","03"
"334",907,12,2018-05-18,44,69,79,89,1,120,"xlarge","20 inch","1885 chenoweth drive",25,"Vancouver","Canada","2018","05"
"335",907,12,2018-05-18,44,69,79,89,1,120,"xlarge","20 inch","1806 Galts Ave",33,"Boston","USA","2018","05"
"336",1076,10,2020-07-07,45,70,80,90,5,45,"Xxlarge","24 inch","392 Haxforth Drive",32,"Quebec City","Canada","2020","07"
"337",866,11,2021-01-31,41,61,71,81,1,97,"small","8 inch","2067 shinn street",24,"Montreal","Canada","2021","01"
"338",866,11,2021-01-31,41,61,71,81,1,97,"small","8 inch","4869 Bellwood Acres-Rd",37,"California","USA","2021","01"
"339",1688,19,2018-08-04,42,62,72,82,1,118,"medium","12 inch","3375 elm drive",30,"Toronto","Canada","2018","08"
"340",1531,12,2017-07-06,43,63,73,83,3,79,"large","16 inch","1885 chenoweth drive",25,"Vancouver","Canada","2017","07"
"341",1531,12,2017-07-06,43,63,73,83,3,79,"large","16 inch","1806 Galts Ave",33,"Boston","USA","2017","07"
"342",1110,8,2021-09-07,44,64,74,84,1,43,"xlarge","20 inch","539 reppert coal road",29,"New York","USA","2021","09"
"343",1110,8,2021-09-07,44,64,74,84,1,43,"xlarge","20 inch","539 reppert coal road",29,"San Francisco","USA","2021","09"
"344",1529,20,2020-11-08,45,65,75,85,4,44,"Xxlarge","24 inch","1075 Benson Street",35,"Washington","USA","2020","11"
"345",273,2,2017-05-10,41,66,76,86,4,32,"small","8 inch","4704 Garafraxa-St",28,"Ottawa","Canada","2017","05"
"346",459,11,2018-03-31,42,67,77,87,5,116,"medium","12 inch","2067 shinn street",24,"Montreal","Canada","2018","03"
"347",459,11,2018-03-31,42,67,77,87,5,116,"medium","12 inch","4869 Bellwood Acres-Rd",37,"California","USA","2018","03"
"348",876,6,2017-02-03,43,68,78,88,4,120,"large","16 inch","3295 Old Spallumcheen Rd",29,"New York","USA","2017","02"
"349",876,6,2017-02-03,43,68,78,88,4,120,"large","16 inch","3295 Old Spallumcheen Rd",29,"San Francisco","USA","2017","02"
"350",1154,12,2021-02-19,44,69,79,89,2,24,"xlarge","20 inch","1885 chenoweth drive",25,"Vancouver","Canada","2021","02"
"351",1154,12,2021-02-19,44,69,79,89,2,24,"xlarge","20 inch","1806 Galts Ave",33,"Boston","USA","2021","02"
"352",147,10,2017-10-11,45,70,80,90,1,51,"Xxlarge","24 inch","392 Haxforth Drive",32,"Quebec City","Canada","2017","10"
"353",835,11,2021-09-10,41,61,71,81,3,57,"small","8 inch","2067 shinn street",24,"Montreal","Canada","2021","09"
"354",835,11,2021-09-10,41,61,71,81,3,57,"small","8 inch","4869 Bellwood Acres-Rd",37,"California","USA","2021","09"
"355",893,19,2018-03-09,42,62,72,82,5,35,"medium","12 inch","3375 elm drive",30,"Toronto","Canada","2018","03"
"356",475,12,2017-10-04,43,63,73,83,2,53,"large","16 inch","1885 chenoweth drive",25,"Vancouver","Canada","2017","10"
"357",475,12,2017-10-04,43,63,73,83,2,53,"large","16 inch","1806 Galts Ave",33,"Boston","USA","2017","10"
"358",509,8,2018-01-01,44,64,74,84,1,58,"xlarge","20 inch","539 reppert coal road",29,"New York","USA","2018","01"
"359",509,8,2018-01-01,44,64,74,84,1,58,"xlarge","20 inch","539 reppert coal road",29,"San Francisco","USA","2018","01"
"360",1513,20,2019-02-17,45,65,75,85,5,67,"Xxlarge","24 inch","1075 Benson Street",35,"Washington","USA","2019","02"
"361",1879,2,2020-03-30,41,66,76,86,5,43,"small","8 inch","4704 Garafraxa-St",28,"Ottawa","Canada","2020","03"
"362",1696,11,2019-02-14,42,67,77,87,5,115,"medium","12 inch","2067 shinn street",24,"Montreal","Canada","2019","02"
"363",1696,11,2019-02-14,42,67,77,87,5,115,"medium","12 inch","4869 Bellwood Acres-Rd",37,"California","USA","2019","02"
"364",1047,6,2019-09-13,43,68,78,88,1,46,"large","16 inch","3295 Old Spallumcheen Rd",29,"New York","USA","2019","09"
"365",1047,6,2019-09-13,43,68,78,88,1,46,"large","16 inch","3295 Old Spallumcheen Rd",29,"San Francisco","USA","2019","09"
"366",1248,12,2020-11-01,44,69,79,89,3,54,"xlarge","20 inch","1885 chenoweth drive",25,"Vancouver","Canada","2020","11"
"367",1248,12,2020-11-01,44,69,79,89,3,54,"xlarge","20 inch","1806 Galts Ave",33,"Boston","USA","2020","11"
"368",168,10,2020-06-04,45,70,80,90,5,79,"Xxlarge","24 inch","392 Haxforth Drive",32,"Quebec City","Canada","2020","06"
"369",1157,11,2020-06-05,41,61,71,81,3,50,"small","8 inch","2067 shinn street",24,"Montreal","Canada","2020","06"
"370",1157,11,2020-06-05,41,61,71,81,3,50,"small","8 inch","4869 Bellwood Acres-Rd",37,"California","USA","2020","06"
"371",734,19,2018-03-28,42,62,72,82,3,56,"medium","12 inch","3375 elm drive",30,"Toronto","Canada","2018","03"
"372",138,12,2017-08-27,43,63,73,83,2,37,"large","16 inch","1885 chenoweth drive",25,"Vancouver","Canada","2017","08"
"373",138,12,2017-08-27,43,63,73,83,2,37,"large","16 inch","1806 Galts Ave",33,"Boston","USA","2017","08"
"374",854,8,2017-05-11,44,64,74,84,2,88,"xlarge","20 inch","539 reppert coal road",29,"New York","USA","2017","05"
"375",854,8,2017-05-11,44,64,74,84,2,88,"xlarge","20 inch","539 reppert coal road",29,"San Francisco","USA","2017","05"
"376",432,20,2021-01-10,45,65,75,85,3,57,"Xxlarge","24 inch","1075 Benson Street",35,"Washington","USA","2021","01"
"377",978,2,2018-09-29,41,66,76,86,4,100,"small","8 inch","4704 Garafraxa-St",28,"Ottawa","Canada","2018","09"
"378",1507,11,2019-01-25,42,67,77,87,4,28,"medium","12 inch","2067 shinn street",24,"Montreal","Canada","2019","01"
"379",1507,11,2019-01-25,42,67,77,87,4,28,"medium","12 inch","4869 Bellwood Acres-Rd",37,"California","USA","2019","01"
"380",1879,6,2021-02-04,43,68,78,88,2,30,"large","16 inch","3295 Old Spallumcheen Rd",29,"New York","USA","2021","02"
"381",1879,6,2021-02-04,43,68,78,88,2,30,"large","16 inch","3295 Old Spallumcheen Rd",29,"San Francisco","USA","2021","02"
"382",1005,12,2019-08-22,44,69,79,89,2,57,"xlarge","20 inch","1885 chenoweth drive",25,"Vancouver","Canada","2019","08"
"383",1005,12,2019-08-22,44,69,79,89,2,57,"xlarge","20 inch","1806 Galts Ave",33,"Boston","USA","2019","08"
"384",1230,10,2020-04-19,45,70,80,90,4,63,"Xxlarge","24 inch","392 Haxforth Drive",32,"Quebec City","Canada","2020","04"
"385",1470,11,2019-05-20,41,61,71,81,4,57,"small","8 inch","2067 shinn street",24,"Montreal","Canada","2019","05"
"386",1470,11,2019-05-20,41,61,71,81,4,57,"small","8 inch","4869 Bellwood Acres-Rd",37,"California","USA","2019","05"
"387",570,19,2017-08-20,42,62,72,82,2,80,"medium","12 inch","3375 elm drive",30,"Toronto","Canada","2017","08"
"388",1776,12,2020-04-27,43,63,73,83,1,25,"large","16 inch","1885 chenoweth drive",25,"Vancouver","Canada","2020","04"
